contrast,energy,homogeneity,correlation,label
654.5173474409451,0.012083421745543032,0.10865893617170529,0.8707046283816922,Mentah
1142.6827017716535,0.00955367492214725,0.06157102838333518,0.7947876922382635,Mentah
475.3705093503937,0.01569833197076415,0.16022744080183232,0.9304677856069813,Setengah Matang
604.2423720472441,0.032504743138433795,0.24927385400112897,0.9055366451263975,Matang
924.2986589566931,0.011768977098266397,0.06855482029834382,0.6897550602349193,Matang
473.7890009842521,0.012658799055884493,0.11617018391840199,0.9051299567618226,Setengah Matang
438.045029527559,0.013804153047658845,0.14470363571672384,0.9178987570450899,Setengah Matang
1123.3585752952758,0.01025543350631851,0.0550270220550709,0.7012338919342541,Mentah
466.54681348425197,0.012653417040311704,0.10916043821765019,0.8953579066779123,Mentah
389.32068159448824,0.03501926801613313,0.29246737525665895,0.9090001924751114,Mentah
309.11817175196853,0.017512713451468157,0.24262689054022527,0.9523098124733623,Mentah
602.1231545275592,0.01179354919393088,0.11373557505001246,0.886541441918233,Setengah Matang
464.5967642716536,0.013314926993569773,0.1401420727076517,0.9159965589266857,Setengah Matang
341.4977239173228,0.013720701137291532,0.12302414014752135,0.9151642252971701,Matang
496.9524483267716,0.011939840635323929,0.11146242079425377,0.9063584914141481,Mentah
883.3503321850394,0.010638401212356442,0.06163216001177451,0.7628378581231515,Matang
668.6121432086615,0.013311658218915022,0.10766394962583256,0.8375954823951919,Mentah
388.3120693897639,0.03780989777069816,0.332895795040033,0.9157091772881272,Mentah
1625.962475393701,0.00998546693975988,0.05843973327856893,0.6852685839414028,Mentah
367.6301058070867,0.0162504068707201,0.22189937185904385,0.9437831867590591,Setengah Matang
347.84141240157476,0.016082456738687873,0.20027545100912938,0.9335894508323417,Setengah Matang
711.373154527559,0.010216615735104587,0.07718318126673254,0.892641889948674,Matang
802.6705216535432,0.010487668319471614,0.0815557214630239,0.862501325927505,Matang
697.193590059055,0.012488833173349374,0.10738693597185099,0.8923892981469385,Matang
542.4406373031496,0.011655326945436204,0.08586641334193516,0.8647825880356526,Matang
571.0585014763781,0.011156165414338602,0.08068484121178453,0.8652766977441434,Matang
387.5745570866142,0.03498637526867517,0.2852247942375463,0.9082447899561521,Matang
812.724532480315,0.010410620303414874,0.07932010709991355,0.8568206584139885,Matang
486.6040846456694,0.015763642990890645,0.20711918474801339,0.9204466882515494,Matang
515.6413631889764,0.01955436527402104,0.1670489091519524,0.916441002488412,Setengah Matang
820.9582923228348,0.01058044042074373,0.0743177072390422,0.8220243032154743,Matang
